ì˙ït,éûçè,ãCâ∑(Åé),ïóå¸(ìx:0Å`359),ïóë¨(m/s),ç~êÖó (mm),êœê·ê[(cm),ëOÇPéûä‘ç~ê·ó (cm)
2019-7-20,17:00,24.4,293,0.3,0,Å~,Å~
2019-7-20,17:10,23.9,288,0.3,0,Å~,Å~
2019-7-20,17:20,23.3,310,0.4,0,Å~,Å~
2019-7-20,17:30,23.3,293,0.4,0,Å~,Å~
2019-7-20,17:40,23,302,0.3,0,Å~,Å~
2019-7-20,17:50,22.5,287,0.4,0,Å~,Å~
2019-7-20,18:00,22.3,301,0.3,0,Å~,Å~
2019-7-20,18:10,21.9,286,0.4,0,Å~,Å~
2019-7-20,18:20,21.8,313,0.3,0,Å~,Å~
2019-7-20,18:30,21.8,303,0.3,0,Å~,Å~
2019-7-20,18:40,21.8,327,0.3,0,Å~,Å~
2019-7-20,18:50,21.5,313,0.4,0,Å~,Å~
2019-7-20,19:00,21.3,297,0.4,0,Å~,Å~
2019-7-20,19:10,21.1,311,0.4,0,Å~,Å~
2019-7-20,19:20,21,328,0.3,0,Å~,Å~
2019-7-20,19:30,20.8,295,0.3,0,Å~,Å~
2019-7-20,19:40,20.5,297,0.4,0,Å~,Å~
2019-7-20,19:50,20.4,293,0.4,0,Å~,Å~
2019-7-20,20:00,20.2,297,0.4,0,Å~,Å~
2019-7-20,20:10,19.9,291,0.3,0,Å~,Å~
2019-7-20,20:20,19.7,287,0.3,0,Å~,Å~
2019-7-20,20:30,19.5,294,0.4,0,Å~,Å~
2019-7-20,20:40,19.4,321,0.3,0,Å~,Å~
2019-7-20,20:50,19.3,304,0.3,0,Å~,Å~
2019-7-20,21:00,19.2,307,0.3,0,Å~,Å~
2019-7-20,21:10,19.1,330,0.3,0,Å~,Å~
2019-7-20,21:20,19,294,0.3,0,Å~,Å~
2019-7-20,21:30,18.9,298,0.3,0,Å~,Å~
2019-7-20,21:40,18.8,289,0.4,0,Å~,Å~
2019-7-20,21:50,18.8,292,0.4,0,Å~,Å~
2019-7-20,22:00,18.7,287,0.4,0,Å~,Å~
2019-7-20,22:10,18.8,297,0.3,0,Å~,Å~
2019-7-20,22:20,18.8,293,0.3,0,Å~,Å~
2019-7-20,22:30,18.7,292,0.4,0,Å~,Å~
2019-7-20,22:40,18.7,297,0.4,0,Å~,Å~
2019-7-20,22:50,18.6,302,0.3,0,Å~,Å~
2019-7-20,23:00,18.6,289,0.3,0,Å~,Å~
2019-7-20,23:10,18.5,295,0.4,0,Å~,Å~
2019-7-20,23:20,18.5,306,0.3,0,Å~,Å~
2019-7-20,23:30,18.5,302,0.4,0,Å~,Å~
2019-7-20,23:40,18.3,291,0.4,0,Å~,Å~
2019-7-20,23:50,18.2,292,0.4,0,Å~,Å~
2019-7-21,0:00,18.2,311,0.4,0,Å~,Å~
2019-7-21,0:10,18.1,292,0.3,0,Å~,Å~
2019-7-21,0:20,18.1,285,0.3,0,Å~,Å~
2019-7-21,0:30,18.2,290,0.5,0,Å~,Å~
2019-7-21,0:40,18.3,304,0.4,0,Å~,Å~
2019-7-21,0:50,18.3,296,0.3,0,Å~,Å~
2019-7-21,1:00,18.2,289,0.3,0,Å~,Å~
2019-7-21,1:10,18.2,298,0.3,0,Å~,Å~
2019-7-21,1:20,18.2,294,0.3,0,Å~,Å~
2019-7-21,1:30,18.1,287,0.3,0,Å~,Å~
2019-7-21,1:40,18,299,0.2,0,Å~,Å~
2019-7-21,1:50,17.8,281,0.3,0,Å~,Å~
2019-7-21,2:00,17.8,291,0.3,0,Å~,Å~
2019-7-21,2:10,17.8,286,0.4,0,Å~,Å~
2019-7-21,2:20,17.7,287,0.3,0,Å~,Å~
2019-7-21,2:30,17.8,294,0.3,0,Å~,Å~
2019-7-21,2:40,17.8,297,0.3,0,Å~,Å~
2019-7-21,2:50,17.7,300,0.3,0,Å~,Å~
2019-7-21,3:00,17.7,311,0.3,0,Å~,Å~
2019-7-21,3:10,17.6,311,0.2,0,Å~,Å~
2019-7-21,3:20,17.5,306,0.3,0,Å~,Å~
2019-7-21,3:30,17.5,305,0.3,0,Å~,Å~
2019-7-21,3:40,17.5,291,0.3,0,Å~,Å~
2019-7-21,3:50,17.5,292,0.4,0,Å~,Å~
2019-7-21,4:00,17.5,288,0.4,0,Å~,Å~
2019-7-21,4:10,17.5,287,0.4,0,Å~,Å~
2019-7-21,4:20,17.6,295,0.4,0,Å~,Å~
2019-7-21,4:30,17.7,294,0.4,0,Å~,Å~
2019-7-21,4:40,17.7,325,0.3,0,Å~,Å~
2019-7-21,4:50,17.9,314,0.4,0,Å~,Å~
2019-7-21,5:00,18.1,312,0.3,0,Å~,Å~
2019-7-21,5:10,18.5,327,0.2,0,Å~,Å~
2019-7-21,5:20,18.7,304,0.3,0,Å~,Å~
2019-7-21,5:30,18.9,311,0.3,0,Å~,Å~
2019-7-21,5:40,19.1,354,0.5,0,Å~,Å~
2019-7-21,5:50,19.6,357,0.5,0,Å~,Å~
2019-7-21,6:00,20,353,0.4,0,Å~,Å~
2019-7-21,6:10,20.1,350,0.4,0,Å~,Å~
2019-7-21,6:20,20.3,4,0.5,0,Å~,Å~
2019-7-21,6:30,20.5,349,0.5,0,Å~,Å~
2019-7-21,6:40,20.7,359,0.5,0,Å~,Å~
2019-7-21,6:50,21,357,0.4,0,Å~,Å~
2019-7-21,7:00,21.4,340,0.4,0,Å~,Å~
2019-7-21,7:10,21.5,347,0.5,0,Å~,Å~
2019-7-21,7:20,21.9,334,0.4,0,Å~,Å~
2019-7-21,7:30,22,9,0.5,0,Å~,Å~
2019-7-21,7:40,22.3,2,0.4,0,Å~,Å~
2019-7-21,7:50,22.5,312,0.4,0,Å~,Å~
2019-7-21,8:00,22.5,319,0.3,0,Å~,Å~
2019-7-21,8:10,23,320,0.4,0,Å~,Å~
2019-7-21,8:20,23,311,0.2,0,Å~,Å~
2019-7-21,8:30,23.2,291,0.4,0,Å~,Å~
2019-7-21,8:40,23.2,297,0.4,0,Å~,Å~
2019-7-21,8:50,23.6,285,0.4,0,Å~,Å~
2019-7-21,9:00,24.1,316,0.4,0,Å~,Å~
2019-7-21,9:10,23.8,276,0.4,0,Å~,Å~
2019-7-21,9:20,23.7,285,0.4,0,Å~,Å~
2019-7-21,9:30,23.9,295,0.4,0,Å~,Å~
2019-7-21,9:40,24.1,283,0.3,0,Å~,Å~
2019-7-21,9:50,24.4,298,0.4,0,Å~,Å~
2019-7-21,10:00,24.4,284,0.4,0,Å~,Å~
2019-7-21,10:10,24.5,281,0.4,0,Å~,Å~
2019-7-21,10:20,24.7,278,0.5,0,Å~,Å~
2019-7-21,10:30,24.4,262,0.4,0,Å~,Å~
2019-7-21,10:40,24.7,267,0.4,0,Å~,Å~
2019-7-21,10:50,24.6,276,0.4,0,Å~,Å~
2019-7-21,11:00,24.9,274,0.4,0,Å~,Å~
2019-7-21,11:10,25.1,283,0.5,0,Å~,Å~
2019-7-21,11:20,24.9,275,0.4,0,Å~,Å~
2019-7-21,11:30,25.5,291,0.5,0,Å~,Å~
2019-7-21,11:40,24.6,287,0.5,0,Å~,Å~
2019-7-21,11:50,25,286,0.4,0,Å~,Å~
2019-7-21,12:00,24.8,305,0.5,0,Å~,Å~
2019-7-21,12:10,24.9,326,0.5,0,Å~,Å~
2019-7-21,12:20,24.4,288,0.5,0,Å~,Å~
2019-7-21,12:30,24.5,287,0.5,0,Å~,Å~
2019-7-21,12:40,24.5,297,0.4,0,Å~,Å~
2019-7-21,12:50,24.5,286,0.5,0,Å~,Å~
2019-7-21,13:00,24.7,304,0.5,0,Å~,Å~
2019-7-21,13:10,25.1,335,0.5,0,Å~,Å~
2019-7-21,13:20,25.4,327,0.4,0,Å~,Å~
2019-7-21,13:30,25.6,287,0.5,0,Å~,Å~
2019-7-21,13:40,25.8,301,0.5,0,Å~,Å~
2019-7-21,13:50,25.7,301,0.4,0,Å~,Å~
2019-7-21,14:00,26.3,353,0.6,0,Å~,Å~
2019-7-21,14:10,26.3,334,0.4,0,Å~,Å~
2019-7-21,14:20,25.7,295,0.7,0,Å~,Å~
2019-7-21,14:30,26.5,310,0.4,0,Å~,Å~
2019-7-21,14:40,25.7,340,0.7,0,Å~,Å~
2019-7-21,14:50,25.4,331,0.6,0,Å~,Å~
2019-7-21,15:00,25.6,342,0.6,0,Å~,Å~
2019-7-21,15:10,25.4,340,0.6,0,Å~,Å~
2019-7-21,15:20,25.5,5,0.7,0,Å~,Å~
2019-7-21,15:30,25.1,310,0.5,0,Å~,Å~
2019-7-21,15:40,25.4,349,0.6,0,Å~,Å~
2019-7-21,15:50,24.5,315,0.4,0,Å~,Å~
2019-7-21,16:00,24.6,345,0.7,0,Å~,Å~
2019-7-21,16:10,24.4,353,0.8,0,Å~,Å~
2019-7-21,16:20,24.3,312,0.5,0,Å~,Å~
2019-7-21,16:30,24.5,355,0.6,0,Å~,Å~
2019-7-21,16:40,23.7,351,0.7,0,Å~,Å~
2019-7-21,16:50,23.7,353,0.5,0,Å~,Å~
2019-7-21,17:00,23.5,353,0.7,0,Å~,Å~
2019-7-21,17:10,23.7,6,0.7,0,Å~,Å~
2019-7-21,17:20,23.3,354,0.5,0,Å~,Å~
2019-7-21,17:30,22.8,4,0.7,0,Å~,Å~
2019-7-21,17:40,22.8,345,0.5,0,Å~,Å~
2019-7-21,17:50,22.5,351,0.6,0,Å~,Å~
2019-7-21,18:00,21.9,3,0.6,0,Å~,Å~
2019-7-21,18:10,21.9,353,0.5,0,Å~,Å~
2019-7-21,18:20,21.9,7,0.5,0,Å~,Å~
2019-7-21,18:30,21.4,10,0.6,0,Å~,Å~
2019-7-21,18:40,21.1,6,0.6,0,Å~,Å~
2019-7-21,18:50,20.8,359,0.5,0,Å~,Å~
2019-7-21,19:00,20.4,351,0.6,0,Å~,Å~
2019-7-21,19:10,20.2,1,0.6,0,Å~,Å~
2019-7-21,19:20,19.9,359,0.5,0,Å~,Å~
2019-7-21,19:30,19.5,327,0.4,0,Å~,Å~
2019-7-21,19:40,19.3,347,0.5,0,Å~,Å~
2019-7-21,19:50,19.1,4,0.6,0,Å~,Å~
2019-7-21,20:00,18.9,348,0.6,0,Å~,Å~
2019-7-21,20:10,18.7,350,0.5,0,Å~,Å~
2019-7-21,20:20,18.7,349,0.6,0,Å~,Å~
2019-7-21,20:30,18.6,351,0.5,0,Å~,Å~
2019-7-21,20:40,18.5,345,0.6,0,Å~,Å~
2019-7-21,20:50,18.4,344,0.5,0,Å~,Å~
2019-7-21,21:00,18.4,352,0.6,0,Å~,Å~
2019-7-21,21:10,18.3,351,0.6,0,Å~,Å~
2019-7-21,21:20,18.2,0,0.7,0,Å~,Å~
2019-7-21,21:30,18.2,357,0.7,0,Å~,Å~
2019-7-21,21:40,18.2,342,0.6,0,Å~,Å~
2019-7-21,21:50,18.3,3,0.7,0,Å~,Å~
2019-7-21,22:00,18.2,342,0.5,0,Å~,Å~
2019-7-21,22:10,18.1,359,0.7,0,Å~,Å~
2019-7-21,22:20,18.1,353,0.8,0,Å~,Å~
2019-7-21,22:30,18,349,0.7,0,Å~,Å~
2019-7-21,22:40,18,353,0.5,0,Å~,Å~
2019-7-21,22:50,18.1,343,0.7,0,Å~,Å~
2019-7-21,23:00,18.1,350,0.7,0,Å~,Å~
2019-7-21,23:10,18.1,354,0.6,0,Å~,Å~
2019-7-21,23:20,18.1,356,0.6,0,Å~,Å~
2019-7-21,23:30,18.1,347,0.5,0,Å~,Å~
2019-7-21,23:40,18.1,345,0.6,0,Å~,Å~
2019-7-21,23:50,18,0,0.7,0,Å~,Å~
2019-7-22,0:00,17.8,358,0.7,0,Å~,Å~
2019-7-22,0:10,17.9,343,0.5,0,Å~,Å~
2019-7-22,0:20,17.7,333,0.4,0,Å~,Å~
2019-7-22,0:30,17.7,345,0.5,0,Å~,Å~
2019-7-22,0:40,17.6,1,0.5,0,Å~,Å~
2019-7-22,0:50,17.5,0,0.5,0,Å~,Å~
2019-7-22,1:00,17.4,350,0.5,0,Å~,Å~
2019-7-22,1:10,17.5,344,0.5,0,Å~,Å~
2019-7-22,1:20,17.4,351,0.4,0,Å~,Å~
2019-7-22,1:30,17.4,355,0.4,0,Å~,Å~
2019-7-22,1:40,17.5,345,0.4,0,Å~,Å~
2019-7-22,1:50,17.5,325,0.4,0,Å~,Å~
2019-7-22,2:00,17.5,348,0.4,0,Å~,Å~
2019-7-22,2:10,17.5,3,0.6,0,Å~,Å~
2019-7-22,2:20,17.4,347,0.5,0,Å~,Å~
2019-7-22,2:30,17.3,351,0.5,0,Å~,Å~
2019-7-22,2:40,17.3,319,0.5,0,Å~,Å~
2019-7-22,2:50,17.3,315,0.4,0,Å~,Å~
2019-7-22,3:00,17.3,341,0.4,0,Å~,Å~
2019-7-22,3:10,17.2,348,0.5,0,Å~,Å~
2019-7-22,3:20,17.3,345,0.4,0,Å~,Å~
2019-7-22,3:30,17.2,331,0.3,0,Å~,Å~
2019-7-22,3:40,17.1,355,0.7,0,Å~,Å~
2019-7-22,3:50,17,349,0.6,0,Å~,Å~
2019-7-22,4:00,17.1,335,0.4,0,Å~,Å~
2019-7-22,4:10,17,342,0.5,0,Å~,Å~
2019-7-22,4:20,17,356,0.6,0,Å~,Å~
2019-7-22,4:30,17.1,340,0.5,0,Å~,Å~
2019-7-22,4:40,17.1,351,0.5,0,Å~,Å~
2019-7-22,4:50,17.1,345,0.5,0,Å~,Å~
2019-7-22,5:00,17,341,0.4,0,Å~,Å~
2019-7-22,5:10,17,348,0.5,0,Å~,Å~
2019-7-22,5:20,17,344,0.6,0,Å~,Å~
2019-7-22,5:30,17,337,0.4,0,Å~,Å~
2019-7-22,5:40,16.9,348,0.4,0,Å~,Å~
2019-7-22,5:50,16.9,352,0.5,0,Å~,Å~
2019-7-22,6:00,17,351,0.5,0,Å~,Å~
2019-7-22,6:10,17.1,341,0.5,0,Å~,Å~
2019-7-22,6:20,17,345,0.4,0,Å~,Å~
2019-7-22,6:30,17.1,336,0.4,0,Å~,Å~
2019-7-22,6:40,17.2,340,0.5,0,Å~,Å~
2019-7-22,6:50,17.3,338,0.5,0,Å~,Å~
2019-7-22,7:00,17.4,350,0.6,0,Å~,Å~
2019-7-22,7:10,17.5,346,0.7,0,Å~,Å~
2019-7-22,7:20,17.7,357,0.7,0,Å~,Å~
2019-7-22,7:30,17.7,355,0.8,0,Å~,Å~
2019-7-22,7:40,17.7,357,0.8,0,Å~,Å~
2019-7-22,7:50,17.8,352,0.7,0,Å~,Å~
2019-7-22,8:00,17.8,348,0.7,0,Å~,Å~
2019-7-22,8:10,17.9,355,0.8,0,Å~,Å~
2019-7-22,8:20,18,343,0.7,0,Å~,Å~
2019-7-22,8:30,18.2,350,0.7,0,Å~,Å~
2019-7-22,8:40,18.1,357,0.8,0,Å~,Å~
2019-7-22,8:50,18.3,355,0.8,0,Å~,Å~
2019-7-22,9:00,18.3,357,0.7,0,Å~,Å~
2019-7-22,9:10,18.3,4,0.9,0,Å~,Å~
2019-7-22,9:20,18.4,0,0.7,0,Å~,Å~
2019-7-22,9:30,18.4,2,0.8,0,Å~,Å~
2019-7-22,9:40,18.5,5,0.9,0,Å~,Å~
2019-7-22,9:50,18.7,12,0.8,0,Å~,Å~
2019-7-22,10:00,19,9,0.7,0,Å~,Å~
2019-7-22,10:10,19.2,0,0.7,0,Å~,Å~
2019-7-22,10:20,19.1,347,0.6,0,Å~,Å~
2019-7-22,10:30,19.1,348,0.6,0,Å~,Å~
2019-7-22,10:40,19.2,351,0.5,0,Å~,Å~
2019-7-22,10:50,19.1,356,0.6,0,Å~,Å~
2019-7-22,11:00,19.4,1,0.7,0,Å~,Å~
2019-7-22,11:10,19.3,351,0.5,0,Å~,Å~
2019-7-22,11:20,19.5,8,0.8,0,Å~,Å~
2019-7-22,11:30,19.6,349,0.7,0,Å~,Å~
2019-7-22,11:40,20,354,0.7,0,Å~,Å~
2019-7-22,11:50,19.8,350,0.7,0,Å~,Å~
2019-7-22,12:00,20,358,0.7,0,Å~,Å~
2019-7-22,12:10,19.9,349,0.7,0,Å~,Å~
2019-7-22,12:20,20.2,357,0.8,0,Å~,Å~
2019-7-22,12:30,19.8,354,0.8,0,Å~,Å~
2019-7-22,12:40,19.8,354,0.8,0,Å~,Å~
2019-7-22,12:50,19.5,359,1.1,0,Å~,Å~
2019-7-22,13:00,19.9,359,0.8,0,Å~,Å~
2019-7-22,13:10,20.1,347,0.8,0,Å~,Å~
2019-7-22,13:20,20.1,4,0.8,0,Å~,Å~
2019-7-22,13:30,20.1,1,0.8,0,Å~,Å~
2019-7-22,13:40,20.2,3,0.8,0,Å~,Å~
2019-7-22,13:50,19.8,5,0.8,0,Å~,Å~
2019-7-22,14:00,19.7,347,0.5,0,Å~,Å~
2019-7-22,14:10,19.6,1,0.6,0,Å~,Å~
2019-7-22,14:20,19.6,1,0.6,0,Å~,Å~
2019-7-22,14:30,19.7,6,0.7,0,Å~,Å~
2019-7-22,14:40,19.8,0,0.5,0,Å~,Å~
2019-7-22,14:50,20.3,352,0.9,0,Å~,Å~
2019-7-22,15:00,20.3,339,0.7,0,Å~,Å~
2019-7-22,15:10,20.3,2,0.8,0,Å~,Å~
2019-7-22,15:20,20.5,347,0.7,0,Å~,Å~
2019-7-22,15:30,19.8,0,0.9,0,Å~,Å~
2019-7-22,15:40,19.7,347,0.8,0,Å~,Å~
2019-7-22,15:50,19.6,3,0.8,0,Å~,Å~
2019-7-22,16:00,19.5,359,0.8,0,Å~,Å~
2019-7-22,16:10,19.3,354,0.7,0,Å~,Å~
2019-7-22,16:20,18.9,1,0.9,0,Å~,Å~
2019-7-22,16:30,18.7,345,0.7,0,Å~,Å~
2019-7-22,16:40,18.6,350,0.7,0,Å~,Å~
2019-7-22,16:50,18.6,359,0.7,0,Å~,Å~
2019-7-22,17:00,18.4,355,0.6,0,Å~,Å~
2019-7-22,17:10,18.2,357,0.6,0,Å~,Å~
2019-7-22,17:20,18,357,0.6,0,Å~,Å~
2019-7-22,17:30,18,358,0.6,0,Å~,Å~
2019-7-22,17:40,17.9,354,0.6,0,Å~,Å~
2019-7-22,17:50,17.8,352,0.6,0,Å~,Å~
2019-7-22,18:00,17.7,352,0.6,0,Å~,Å~
2019-7-22,18:10,17.6,333,0.5,0,Å~,Å~
2019-7-22,18:20,17.6,339,0.6,0,Å~,Å~
2019-7-22,18:30,17.5,356,0.6,0,Å~,Å~
2019-7-22,18:40,17.4,337,0.6,0,Å~,Å~
2019-7-22,18:50,17.4,345,0.6,0,Å~,Å~
2019-7-22,19:00,17.4,342,0.6,0,Å~,Å~
2019-7-22,19:10,17.2,326,0.5,0,Å~,Å~
2019-7-22,19:20,17.1,337,0.6,0,Å~,Å~
2019-7-22,19:30,17.1,356,0.6,0,Å~,Å~
2019-7-22,19:40,16.9,345,0.5,0,Å~,Å~
2019-7-22,19:50,17,332,0.5,0,Å~,Å~
2019-7-22,20:00,17,350,0.5,0,Å~,Å~
2019-7-22,20:10,17,348,0.6,0,Å~,Å~
2019-7-22,20:20,17,345,0.6,0,Å~,Å~
2019-7-22,20:30,17,344,0.4,0,Å~,Å~
2019-7-22,20:40,17,352,0.6,0,Å~,Å~
2019-7-22,20:50,17,355,0.6,0,Å~,Å~
2019-7-22,21:00,17,1,0.8,0,Å~,Å~
2019-7-22,21:10,16.9,355,0.6,0,Å~,Å~
2019-7-22,21:20,16.9,7,0.5,0,Å~,Å~
2019-7-22,21:30,16.8,7,0.6,0,Å~,Å~
2019-7-22,21:40,16.8,356,0.6,0,Å~,Å~
2019-7-22,21:50,16.8,4,0.7,0,Å~,Å~
2019-7-22,22:00,16.5,1,0.5,0,Å~,Å~
2019-7-22,22:10,16.3,0,0.6,0,Å~,Å~
2019-7-22,22:20,16.3,3,0.6,0,Å~,Å~
2019-7-22,22:30,16.3,358,0.6,0,Å~,Å~
2019-7-22,22:40,16.3,354,0.5,0.5,Å~,Å~
2019-7-22,22:50,16.2,357,0.5,0,Å~,Å~
2019-7-22,23:00,16.2,351,0.6,0,Å~,Å~
2019-7-22,23:10,16.2,359,0.5,0,Å~,Å~
2019-7-22,23:20,16.2,347,0.4,0,Å~,Å~
2019-7-22,23:30,16.2,359,0.6,0,Å~,Å~
2019-7-22,23:40,16.2,355,0.5,0,Å~,Å~
2019-7-22,23:50,16.2,356,0.6,0,Å~,Å~
2019-7-23,0:00,16.2,0,0.7,0,Å~,Å~
2019-7-23,0:10,16.2,349,0.7,0,Å~,Å~
2019-7-23,0:20,16.1,1,0.7,0,Å~,Å~
2019-7-23,0:30,16.1,357,0.7,0,Å~,Å~
2019-7-23,0:40,16,6,0.6,0,Å~,Å~
2019-7-23,0:50,16,359,0.7,0.5,Å~,Å~
2019-7-23,1:00,15.9,357,0.6,0,Å~,Å~
2019-7-23,1:10,15.9,0,0.6,0.5,Å~,Å~
2019-7-23,1:20,15.9,357,0.8,0,Å~,Å~
2019-7-23,1:30,15.9,5,0.7,0,Å~,Å~
2019-7-23,1:40,15.9,1,0.8,0.5,Å~,Å~
2019-7-23,1:50,15.9,3,0.8,0.5,Å~,Å~
2019-7-23,2:00,15.9,7,0.9,0.5,Å~,Å~
2019-7-23,2:10,15.9,358,0.5,0.5,Å~,Å~
2019-7-23,2:20,16,358,0.5,0,Å~,Å~
2019-7-23,2:30,16,356,0.4,0,Å~,Å~
2019-7-23,2:40,16,359,0.6,0,Å~,Å~
2019-7-23,2:50,16,355,0.6,0,Å~,Å~
2019-7-23,3:00,16,353,0.7,0,Å~,Å~
2019-7-23,3:10,16,357,0.7,0,Å~,Å~
2019-7-23,3:20,16,354,0.6,0.5,Å~,Å~
2019-7-23,3:30,16.1,351,0.6,0,Å~,Å~
2019-7-23,3:40,16,0,0.8,0,Å~,Å~
2019-7-23,3:50,16.1,5,0.8,0,Å~,Å~
2019-7-23,4:00,16.2,0,0.8,0,Å~,Å~
2019-7-23,4:10,16.2,7,0.9,0.5,Å~,Å~
2019-7-23,4:20,16.3,7,0.8,0,Å~,Å~
2019-7-23,4:30,16.3,4,0.7,0,Å~,Å~
2019-7-23,4:40,16.4,0,0.7,0,Å~,Å~
2019-7-23,4:50,16.5,0,0.7,0,Å~,Å~
2019-7-23,5:00,16.5,358,0.7,0,Å~,Å~
2019-7-23,5:10,16.5,358,0.7,0,Å~,Å~
2019-7-23,5:20,16.7,351,0.6,0,Å~,Å~
2019-7-23,5:30,16.7,351,0.6,0,Å~,Å~
2019-7-23,5:40,16.8,13,0.8,0,Å~,Å~
2019-7-23,5:50,16.8,3,0.9,0,Å~,Å~
2019-7-23,6:00,16.9,355,0.7,0,Å~,Å~
2019-7-23,6:10,17,3,0.9,0,Å~,Å~
2019-7-23,6:20,17,351,0.5,0,Å~,Å~
2019-7-23,6:30,17,331,0.6,0,Å~,Å~
2019-7-23,6:40,17,11,0.5,0,Å~,Å~
2019-7-23,6:50,17,7,0.6,0,Å~,Å~
2019-7-23,7:00,17,4,0.5,0,Å~,Å~
2019-7-23,7:10,16.9,9,0.5,0,Å~,Å~
2019-7-23,7:20,17,0,0.5,0,Å~,Å~
2019-7-23,7:30,17.1,358,0.5,0,Å~,Å~
2019-7-23,7:40,17.1,6,0.6,0,Å~,Å~
2019-7-23,7:50,17.3,357,0.7,0,Å~,Å~
2019-7-23,8:00,17.5,4,0.7,0,Å~,Å~
2019-7-23,8:10,17.7,357,0.6,0,Å~,Å~
2019-7-23,8:20,18.1,358,0.6,0,Å~,Å~
2019-7-23,8:30,18.2,359,0.6,0,Å~,Å~
2019-7-23,8:40,18.3,7,0.6,0,Å~,Å~
2019-7-23,8:50,18.9,356,0.6,0,Å~,Å~
2019-7-23,9:00,18.9,354,0.6,0,Å~,Å~
2019-7-23,9:10,18.7,0,0.5,0,Å~,Å~
2019-7-23,9:20,18.7,6,0.7,0,Å~,Å~
2019-7-23,9:30,18.6,1,0.7,0,Å~,Å~
2019-7-23,9:40,18.8,355,0.7,0,Å~,Å~
2019-7-23,9:50,18.9,354,0.6,0,Å~,Å~
2019-7-23,10:00,18.8,3,0.8,0,Å~,Å~
2019-7-23,10:10,19.1,3,0.8,0,Å~,Å~
2019-7-23,10:20,19,3,0.8,0,Å~,Å~
2019-7-23,10:30,19.1,3,0.8,0,Å~,Å~
2019-7-23,10:40,19.2,0,0.8,0,Å~,Å~
2019-7-23,10:50,19.4,345,0.8,0,Å~,Å~
2019-7-23,11:00,19.6,0,0.8,0,Å~,Å~
2019-7-23,11:10,19.7,6,0.9,0,Å~,Å~
2019-7-23,11:20,19.6,356,0.6,0,Å~,Å~
2019-7-23,11:30,19.4,0,0.7,0,Å~,Å~
2019-7-23,11:40,19.6,352,0.8,0,Å~,Å~
2019-7-23,11:50,19.7,3,0.7,0,Å~,Å~
2019-7-23,12:00,19.2,349,0.8,0,Å~,Å~
2019-7-23,12:10,19.4,354,0.7,0,Å~,Å~
2019-7-23,12:20,19.4,2,0.7,0,Å~,Å~
2019-7-23,12:30,20.7,2,0.8,0,Å~,Å~
2019-7-23,12:40,20.3,357,0.8,0,Å~,Å~
2019-7-23,12:50,20,7,0.8,0,Å~,Å~
2019-7-23,13:00,20.3,350,0.8,0,Å~,Å~
2019-7-23,13:10,20.8,343,0.7,0,Å~,Å~
2019-7-23,13:20,21.2,349,0.7,0,Å~,Å~
2019-7-23,13:30,21.5,2,0.8,0,Å~,Å~
2019-7-23,13:40,21,349,0.7,0,Å~,Å~
2019-7-23,13:50,20.2,341,0.8,0,Å~,Å~
2019-7-23,14:00,20.7,2,0.9,0,Å~,Å~
2019-7-23,14:10,20.5,5,0.8,0,Å~,Å~
2019-7-23,14:20,20.9,0,0.7,0,Å~,Å~
2019-7-23,14:30,20.6,359,0.8,0,Å~,Å~
2019-7-23,14:40,20.5,1,0.8,0,Å~,Å~
2019-7-23,14:50,20.6,3,0.7,0,Å~,Å~
2019-7-23,15:00,21,7,0.9,0,Å~,Å~
2019-7-23,15:10,20.6,12,0.8,0,Å~,Å~
2019-7-23,15:20,20.5,2,0.8,0,Å~,Å~
2019-7-23,15:30,20.1,13,0.8,0,Å~,Å~
2019-7-23,15:40,20.1,352,0.6,0,Å~,Å~
2019-7-23,15:50,19.6,355,0.8,0,Å~,Å~
2019-7-23,16:00,19.4,359,0.6,0,Å~,Å~
2019-7-23,16:10,19.1,5,0.7,0,Å~,Å~
2019-7-23,16:20,19.2,0,0.7,0,Å~,Å~
2019-7-23,16:30,19.2,353,0.7,0,Å~,Å~
2019-7-23,16:40,19.1,353,0.7,0,Å~,Å~
2019-7-23,16:50,19.1,3,0.7,0,Å~,Å~
2019-7-23,17:00,19.1,356,0.7,0,Å~,Å~
2019-7-23,17:10,19,2,0.8,0,Å~,Å~
2019-7-23,17:20,18.8,357,0.6,0,Å~,Å~
2019-7-23,17:30,18.7,3,0.5,0,Å~,Å~
2019-7-23,17:40,18.6,344,0.6,0,Å~,Å~
2019-7-23,17:50,18.6,334,0.5,0,Å~,Å~
2019-7-23,18:00,18.7,352,0.4,0,Å~,Å~
2019-7-23,18:10,18.8,348,0.5,0,Å~,Å~
2019-7-23,18:20,18.7,342,0.4,0,Å~,Å~
2019-7-23,18:30,18.7,353,0.5,0,Å~,Å~
2019-7-23,18:40,18.8,332,0.4,0,Å~,Å~
2019-7-23,18:50,18.7,348,0.3,0,Å~,Å~
2019-7-23,19:00,18.7,347,0.4,0,Å~,Å~
2019-7-23,19:10,18.7,2,0.5,0,Å~,Å~
2019-7-23,19:20,18.7,12,0.5,0,Å~,Å~
2019-7-23,19:30,18.8,11,0.5,0,Å~,Å~
2019-7-23,19:40,18.9,14,0.5,0,Å~,Å~
2019-7-23,19:50,18.9,3,0.4,0,Å~,Å~
2019-7-23,20:00,18.9,355,0.4,0,Å~,Å~
